diffClass [hash=57198ab, filename=.gitignore, changedLines=4, count=6, max=6]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=51, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=52, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=53, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=54, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=55, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=56, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=57, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=58, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=59, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=60, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=61, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=62, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=63, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=64, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=65, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=66, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=67, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=68, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=69, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=70, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=71, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=72, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=73, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=74, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=75, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=76, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=77, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=78, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=79, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=80, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=81, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=82, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=83, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=84, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=85, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=86, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=87, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=88, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=89, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=90, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=91, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=92, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=93, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=94, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=95, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=96, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=97, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=98, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=99, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=100, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=101, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=102, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=103, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=104, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=105, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=106, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=107, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=108, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=109, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=110, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=111, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=112, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=113, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=114, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=115, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=116, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=117, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=118, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=119, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=120, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=121, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=122, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=123, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=124, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=125, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=126, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=127, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=128, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=129, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=130, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=131, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=132, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=133, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=134, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=135, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=136, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=137, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=138, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=139, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=140, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=141, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=142, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=143, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=144, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=145, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=146, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=147, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=148, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=149, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=150, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=151, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=152, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=153, count=1, max=1]
diffClass [hash=48229f3, filename=src/main/java/com/corundumstudio/socketio/transport/XHRPollingTransport.java, changedLines=154, count=1, max=1]
